Case_ID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL
5163,3,3,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,97,75
5164,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,2,0,1,78,52
5165,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,6,6
5166,6,1,5,2,0,0.333,0.0,0.833,0.167,5,0,0.833,0.0,1,1,0,4,0,0,0,1,5,1,52,3
5167,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
5168,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4
5169,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,2,0,0,0,0,0,2,0,0,63,9
5170,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,6,6
5171,4,1,3,2,0,0.5,0.0,0.75,0.25,2,0,0.5,0.0,0,1,2,0,1,0,0,2,2,0,36,5
5172,24,20,4,0,0,0.0,0.0,0.167,0.833,3,0,0.125,0.0,1,5,0,0,17,0,0,24,0,2,122,7
5173,2,1,1,1,1,0.5,0.5,0.5,0.5,2,1,1.0,0.5,1,0,0,2,0,0,0,0,2,0,11,1
5174,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
5175,10,3,7,7,3,0.7,0.3,0.7,0.3,8,3,0.8,0.3,2,2,0,3,0,1,2,3,7,2,14,1
5176,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,1,0,0,0,1,0,3,0,1,140,80
5177,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,2,0,0,0,0,2,0,2,0,0,37,21
5178,6,3,3,0,1,0.0,0.167,0.5,0.5,3,1,0.5,0.167,1,1,0,4,0,1,0,2,4,0,109,8
5179,8,1,7,2,0,0.25,0.0,0.875,0.125,4,0,0.5,0.0,0,2,1,4,0,0,1,2,6,0,39,3
5180,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,35,35
5181,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,20,20
5182,6,4,2,0,1,0.0,0.167,0.333,0.667,1,3,0.167,0.5,2,1,0,0,1,0,0,5,1,4,66,9
5183,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,76,76
5184,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,1,0,1,0,0,0,1,1,0,12,7
5185,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,2,0,0,0,0,0,2,1,1,136,24
5186,7,0,7,5,0,0.714,0.0,1.0,0.0,7,0,1.0,0.0,3,0,0,6,0,0,1,0,7,0,7,2
5187,3,1,2,1,1,0.333,0.333,0.667,0.333,1,1,0.333,0.333,1,1,0,1,0,0,0,1,2,1,21,2
5188,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,48,48
5189,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,42,42
5190,24,21,3,0,0,0.0,0.0,0.125,0.875,0,0,0.0,0.0,0,2,0,0,21,0,1,23,1,0,146,18
5191,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,16,16
5192,5,5,0,0,2,0.0,0.4,0.0,1.0,2,2,0.4,0.4,0,0,0,0,5,0,0,5,0,0,84,12
5193,12,1,11,7,0,0.583,0.0,0.917,0.083,11,1,0.917,0.083,6,0,0,4,0,0,0,0,12,8,16,3
5194,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,58,58
5195,4,2,2,1,0,0.25,0.0,0.5,0.5,1,0,0.25,0.0,0,2,0,0,0,0,0,2,2,2,188,4
5196,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,10,10
5197,6,2,4,3,0,0.5,0.0,0.667,0.333,4,1,0.667,0.167,1,3,1,2,0,0,0,3,3,0,71,3
5198,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,31,31
5199,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,93,93
5200,13,7,6,4,6,0.308,0.462,0.462,0.538,8,7,0.615,0.538,0,2,0,8,0,0,0,2,11,3,27,2
5201,4,3,1,0,1,0.0,0.25,0.25,0.75,2,1,0.5,0.25,0,1,0,2,1,0,0,2,2,0,59,10
5202,9,6,3,1,0,0.111,0.0,0.333,0.667,1,0,0.111,0.0,1,7,0,0,0,0,0,9,0,2,113,4
5203,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,0,1,1,1,1
5204,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,0,1,0,0,0,0,0,2,1,15,5
5205,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,45,17
5206,3,3,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.333,0,2,0,0,1,0,0,3,0,0,72,31
5207,8,3,5,2,2,0.25,0.25,0.625,0.375,3,2,0.375,0.25,0,1,0,3,4,0,0,5,3,0,43,2
5208,3,0,3,3,0,1.0,0.0,1.0,0.0,3,0,1.0,0.0,3,0,0,2,0,0,0,0,3,1,3,2
5209,4,0,4,3,0,0.75,0.0,1.0,0.0,4,0,1.0,0.0,2,0,1,3,0,0,0,0,4,0,7,3
5210,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,13,13
5211,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,50,50
5212,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,64,64
5213,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,19,19
5214,3,1,2,1,0,0.333,0.0,0.667,0.333,1,1,0.333,0.333,0,1,0,2,0,0,0,1,2,0,22,4
5215,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,33,33
5216,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,19,19
5217,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,5,5
5218,6,1,5,4,0,0.667,0.0,0.833,0.167,5,1,0.833,0.167,1,0,0,2,0,0,1,0,6,3,14,1
5219,6,2,4,3,1,0.5,0.167,0.667,0.333,4,2,0.667,0.333,2,0,0,3,0,0,1,0,6,2,23,2
5220,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,1,0,0,0,0,2,1,12,12
5221,4,2,2,1,0,0.25,0.0,0.5,0.5,1,0,0.25,0.0,1,0,0,0,0,1,0,4,0,3,74,2
5222,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
5223,4,0,4,1,0,0.25,0.0,1.0,0.0,3,0,0.75,0.0,0,0,0,2,0,0,0,0,4,2,31,2
5224,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,1,1,14,13
5225,3,2,1,0,0,0.0,0.0,0.333,0.667,1,1,0.333,0.333,0,0,0,0,1,0,0,3,0,2,35,8
5226,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,1,0,0,0,0,0,1,0,0,3,3
5227,3,0,3,0,0,0.0,0.0,1.0,0.0,2,0,0.667,0.0,0,0,0,0,2,0,0,2,1,1,24,8
5228,6,3,3,0,1,0.0,0.167,0.5,0.5,1,1,0.167,0.167,0,0,0,0,3,0,0,5,1,3,50,11
5229,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,1,0,0,0,0,2,1,16,7
5230,3,0,3,1,0,0.333,0.0,1.0,0.0,2,0,0.667,0.0,0,1,0,1,0,0,1,1,2,0,12,6
5231,3,1,2,1,0,0.333,0.0,0.667,0.333,1,0,0.333,0.0,0,2,0,0,0,0,0,2,1,1,68,3
5232,17,13,4,0,0,0.0,0.0,0.235,0.765,0,0,0.0,0.0,0,2,0,0,2,0,0,4,13,13,171,26
5233,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,23,23
5234,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,29,29
5235,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,29,29
5236,7,5,2,0,0,0.0,0.0,0.286,0.714,0,1,0.0,0.143,0,1,2,1,0,0,3,1,6,0,72,35
5237,2,1,1,0,0,0.0,0.0,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,15,8
5238,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,12,12
5239,3,2,1,1,0,0.333,0.0,0.333,0.667,1,1,0.333,0.333,0,0,0,3,0,0,0,0,3,0,106,4
5240,10,5,5,3,2,0.3,0.2,0.5,0.5,7,4,0.7,0.4,0,1,0,6,0,0,0,2,8,3,127,4
5241,7,3,4,1,2,0.143,0.286,0.571,0.429,5,3,0.714,0.429,2,5,0,2,0,0,0,5,2,0,29,2
5242,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,1,0,0,0,0,2,1,8,4
5243,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,46,46
5244,6,5,1,1,0,0.167,0.0,0.167,0.833,1,0,0.167,0.0,1,2,1,1,2,0,0,4,2,0,139,3
5245,17,13,4,3,1,0.176,0.059,0.235,0.765,6,3,0.353,0.176,3,1,0,0,16,0,0,17,0,0,87,2
5246,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,68,68
5247,6,2,4,3,1,0.5,0.167,0.667,0.333,3,1,0.5,0.167,1,1,1,1,0,0,0,1,5,3,40,2
5248,3,2,1,1,2,0.333,0.667,0.333,0.667,2,2,0.667,0.667,0,0,0,3,0,0,0,0,3,0,14,3
5249,16,12,4,2,2,0.125,0.125,0.25,0.75,5,5,0.312,0.312,2,1,0,12,0,0,2,1,15,1,94,3
5250,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,18,18
5251,5,0,5,2,0,0.4,0.0,1.0,0.0,5,0,1.0,0.0,0,0,0,4,0,0,0,0,5,1,11,5
5252,3,0,3,3,0,1.0,0.0,1.0,0.0,3,0,1.0,0.0,3,0,0,0,3,0,0,3,0,0,3,2
5253,13,2,11,4,0,0.308,0.0,0.846,0.154,10,0,0.769,0.0,3,1,0,7,0,0,0,1,12,5,34,3
5254,3,2,1,0,1,0.0,0.333,0.333,0.667,0,1,0.0,0.333,0,1,0,1,0,0,0,1,2,1,55,12
5255,14,10,4,1,0,0.071,0.0,0.286,0.714,2,0,0.143,0.0,1,0,0,1,11,0,1,12,2,1,45,3
5256,4,1,3,0,1,0.0,0.25,0.75,0.25,1,1,0.25,0.25,0,1,1,1,0,1,0,2,2,0,22,9
5257,9,9,0,0,1,0.0,0.111,0.0,1.0,1,1,0.111,0.111,0,0,0,0,9,0,0,9,0,0,44,7
5258,3,0,3,1,0,0.333,0.0,1.0,0.0,3,0,1.0,0.0,2,0,0,0,0,0,3,0,3,0,7,5
5259,4,2,2,1,1,0.25,0.25,0.5,0.5,1,2,0.25,0.5,2,0,0,1,3,0,0,3,1,0,19,5
5260,5,0,5,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,3,1,0,0,0,0,4,1,4,0,74,16
5261,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,34,34
5262,8,2,6,0,1,0.0,0.125,0.75,0.25,3,1,0.375,0.125,3,0,1,2,0,0,2,0,8,3,27,9
5263,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,118,118
5264,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,0,41,33
5265,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,96,96
5266,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,8,8
5267,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,19,19
5268,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,21,21
5269,6,0,6,3,0,0.5,0.0,1.0,0.0,6,0,1.0,0.0,0,0,0,2,0,0,0,3,3,4,10,4
5270,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,15,15
5271,4,2,2,1,1,0.25,0.25,0.5,0.5,1,1,0.25,0.25,1,0,0,0,1,0,0,4,0,3,53,5
5272,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,19,19
5273,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,38,38
5274,5,4,1,0,0,0.0,0.0,0.2,0.8,1,1,0.2,0.2,0,0,0,0,5,0,0,5,0,0,67,7
5275,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,22,22
5276,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,47,47
5277,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,0,2,0,0,1,0,0,3,0,0,46,18
5278,5,3,2,0,0,0.0,0.0,0.4,0.6,2,0,0.4,0.0,2,2,1,0,2,0,0,4,1,0,75,11
5279,8,4,4,0,2,0.0,0.25,0.5,0.5,1,2,0.125,0.25,4,1,0,0,6,0,0,8,0,1,134,12
5280,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,0,0,0,0,0,2,0,1,50,13
5281,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,22,22
5282,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,82,82
5283,3,0,3,2,0,0.667,0.0,1.0,0.0,2,0,0.667,0.0,1,0,0,2,0,0,0,1,2,1,23,1
5284,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,8,8
5285,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,38,38
5286,3,0,3,0,0,0.0,0.0,1.0,0.0,2,0,0.667,0.0,1,1,0,0,0,0,0,2,1,2,30,10
5287,3,1,2,0,0,0.0,0.0,0.667,0.333,1,1,0.333,0.333,1,0,0,0,0,1,0,3,0,2,26,8
5288,2,2,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.5,0,0,0,0,1,0,1,1,1,0,55,18
5289,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,1,0,0,0,0,2,1,10,9
5290,3,3,0,0,0,0.0,0.0,0.0,1.0,1,1,0.333,0.333,0,0,0,0,0,0,0,3,0,3,34,12
5291,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4
5292,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,8,8
5293,7,7,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,7,0,0,7,0,0,98,39
5294,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,27,27
5295,2,1,1,0,0,0.0,0.0,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,15,9
5296,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,2,23,21
5297,7,6,1,0,0,0.0,0.0,0.143,0.857,0,0,0.0,0.0,0,0,0,0,5,0,0,7,0,2,57,13
5298,4,4,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,4,0,0,4,0,0,94,64
5299,11,11,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,10,0,0,10,1,0,34,16
5300,3,2,1,1,0,0.333,0.0,0.333,0.667,1,0,0.333,0.0,0,0,0,1,2,0,0,2,1,0,48,3
5301,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,43,43
5302,16,16,0,0,1,0.0,0.062,0.0,1.0,0,1,0.0,0.062,0,1,0,0,15,0,0,16,0,0,62,21
5303,45,43,2,1,3,0.022,0.067,0.044,0.956,2,6,0.044,0.133,0,0,0,0,32,0,0,39,6,13,62,5
5304,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,5,5
5305,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,2,1,17,17
5306,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,65,65
5307,3,0,3,1,0,0.333,0.0,1.0,0.0,2,0,0.667,0.0,0,0,1,0,1,0,0,1,2,1,15,3
5308,13,12,1,1,1,0.077,0.077,0.077,0.923,1,2,0.077,0.154,0,0,0,1,11,0,1,11,2,0,89,5
5309,4,3,1,0,1,0.0,0.25,0.25,0.75,4,3,1.0,0.75,0,0,0,0,0,0,0,4,0,4,10,6
5310,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,0,0,2,0,0,0,0,2,0,30,8
5311,8,6,2,0,0,0.0,0.0,0.25,0.75,0,0,0.0,0.0,0,2,0,0,6,0,0,8,0,0,114,15
5312,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,39,39
5313,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,6,6
5314,11,11,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,11,0,0,11,0,0,47,18
5315,14,7,7,3,2,0.214,0.143,0.5,0.5,8,3,0.571,0.214,0,3,0,8,2,0,1,5,9,0,47,3
5316,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,1,1,0,0,0,0,1,1,0,9,8
5317,3,1,2,0,0,0.0,0.0,0.667,0.333,1,0,0.333,0.0,0,1,0,0,0,0,0,2,1,2,63,9
5318,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
5319,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,1,0,0,2,0,1,60,39
5320,3,1,2,0,0,0.0,0.0,0.667,0.333,1,0,0.333,0.0,0,1,0,1,0,0,0,2,1,1,55,11
5321,10,9,1,0,0,0.0,0.0,0.1,0.9,0,0,0.0,0.0,0,0,0,0,10,0,0,10,0,0,39,19
5322,14,13,1,1,3,0.071,0.214,0.071,0.929,4,5,0.286,0.357,0,0,0,0,0,0,0,14,0,14,62,5
5323,9,8,1,1,2,0.111,0.222,0.111,0.889,3,4,0.333,0.444,0,0,0,0,3,0,0,8,1,6,52,5
5324,30,21,9,2,4,0.067,0.133,0.3,0.7,11,10,0.367,0.333,0,1,2,3,3,0,0,24,6,21,138,4
5325,23,22,1,0,0,0.0,0.0,0.043,0.957,0,0,0.0,0.0,0,1,0,0,22,0,0,23,0,0,60,16
5326,2,1,1,0,1,0.0,0.5,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,12,8
5327,6,3,3,0,1,0.0,0.167,0.5,0.5,0,2,0.0,0.333,0,1,0,3,0,1,0,2,4,1,34,22
5328,4,2,2,1,0,0.25,0.0,0.5,0.5,2,1,0.5,0.25,0,1,0,2,1,0,0,2,2,0,78,2
5329,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,40,40
5330,11,8,3,2,5,0.182,0.455,0.273,0.727,6,5,0.545,0.455,2,3,0,0,5,0,0,11,0,3,53,4
5331,4,0,4,0,0,0.0,0.0,1.0,0.0,3,0,0.75,0.0,0,0,0,3,0,0,0,0,4,1,16,6
5332,3,0,3,3,0,1.0,0.0,1.0,0.0,3,0,1.0,0.0,2,0,0,0,0,0,0,0,3,3,5,3
5333,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,1,0,0,0,0,2,1,12,12
5334,3,1,2,1,1,0.333,0.333,0.667,0.333,1,1,0.333,0.333,1,0,0,1,2,0,0,2,1,0,21,6
5335,28,12,16,8,8,0.286,0.286,0.571,0.429,17,8,0.607,0.286,3,1,0,19,0,1,3,2,26,4,156,2
5336,3,2,1,1,0,0.333,0.0,0.333,0.667,1,0,0.333,0.0,1,0,0,0,2,1,0,3,0,0,56,4
5337,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,10,10
5338,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,16,16
5339,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,2,0,0,1,0,0,0,0,2,1,3,2
5340,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,7,7
5341,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,2,0,0,0,0,0,2,0,0,48,11
5342,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,0,0,1,0,0,0,1,0,2,0,64,4
5343,38,24,14,4,2,0.105,0.053,0.368,0.632,5,4,0.132,0.105,5,0,0,0,7,1,0,36,2,30,142,2
5344,2,1,1,0,1,0.0,0.5,0.5,0.5,0,1,0.0,0.5,0,0,0,1,0,0,0,1,1,1,16,14
5345,3,2,1,1,0,0.333,0.0,0.333,0.667,3,2,1.0,0.667,0,1,0,0,0,0,0,1,2,2,10,3
5346,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,1,0,0,0,0,0,1,1,1,124,3
5347,3,1,2,0,1,0.0,0.333,0.667,0.333,0,1,0.0,0.333,0,0,0,0,0,0,2,1,2,1,37,19
5348,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,14,14
5349,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,0,1,1,0,0,0,0,2,0,73,3
5350,6,3,3,3,3,0.5,0.5,0.5,0.5,4,3,0.667,0.5,2,0,0,1,0,0,0,1,5,5,24,3
5351,6,3,3,4,1,0.667,0.167,0.5,0.5,4,1,0.667,0.167,2,1,1,1,1,0,1,2,4,1,45,2
5352,12,12,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,10,0,0,12,0,2,75,33
5353,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,80,80
5354,63,53,10,1,0,0.016,0.0,0.159,0.841,4,1,0.063,0.016,8,3,0,0,42,1,0,63,0,17,148,5
5355,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,2,0,0,0,2,0,0,2,0,0,7,7
5356,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,0,0,1,0,2,0,1,8,8
5357,2,1,1,0,0,0.0,0.0,0.5,0.5,0,1,0.0,0.5,1,0,0,1,0,0,0,0,2,1,13,13
5358,6,5,1,1,1,0.167,0.167,0.167,0.833,1,2,0.167,0.333,0,0,0,0,4,0,0,6,0,2,39,3
5359,11,5,6,2,2,0.182,0.182,0.545,0.455,4,5,0.364,0.455,1,2,0,6,0,0,1,2,9,2,34,4
5360,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,2,0,0,0,0,2,0,13,2
5361,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,10,10
5362,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,56,56
5363,13,7,6,1,0,0.077,0.0,0.462,0.538,3,0,0.231,0.0,1,0,0,6,0,2,2,3,10,3,61,4
5364,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,1,2,0,0,0,0,0,3,0,1,73,27
5365,4,2,2,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,0,0,2,2,4,134,36
5366,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,0,1,1,0,0,0,0,2,0,8,2
5367,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,0,0,0,0,0,0,1,0,1,14,14
5368,3,1,2,0,1,0.0,0.333,0.667,0.333,0,1,0.0,0.333,1,0,0,0,0,0,0,2,1,3,50,43
5369,13,11,2,0,0,0.0,0.0,0.154,0.846,1,1,0.077,0.077,0,2,0,0,11,0,0,13,0,0,39,11
5370,5,1,4,1,1,0.2,0.2,0.8,0.2,4,1,0.8,0.2,1,0,0,4,0,0,0,0,5,1,15,2
5371,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,8,8
5372,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,10,10
5373,2,2,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.5,0,0,0,0,2,0,0,2,0,0,51,21
